continent;location;date;total_cases;total_deaths;total_tests;positive_rate;total_vaccinations;population;aged_65_older;aged_70_older;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers
South America;Venezuela;28/06/2020;5297;44;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;29/06/2020;5530;48;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;30/06/2020;5832;51;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;01/07/2020;6062;54;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;02/07/2020;6273;57;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;03/07/2020;6537;59;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;04/07/2020;6750;62;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;05/07/2020;7169;65;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;06/07/2020;7411;68;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;07/07/2020;7693;71;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;08/07/2020;8008;75;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;09/07/2020;8372;80;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;10/07/2020;8803;83;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;11/07/2020;9178;85;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;12/07/2020;9465;89;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;13/07/2020;9707;93;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;14/07/2020;10010;96;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;15/07/2020;10428;100;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;16/07/2020;10854;104;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;17/07/2020;11191;107;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;18/07/2020;11483;110;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;19/07/2020;11891;112;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;20/07/2020;12334;116;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;21/07/2020;12774;120;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;22/07/2020;13164;124;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;23/07/2020;13613;129;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;24/07/2020;14263;134;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;25/07/2020;14929;138;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;26/07/2020;15463;142;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;27/07/2020;15988;146;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;28/07/2020;16571;151;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;29/07/2020;17158;156;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;30/07/2020;17859;158;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;31/07/2020;18574;164;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;01/08/2020;19443;169;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;02/08/2020;20206;174;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;03/08/2020;20754;180;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;04/08/2020;21438;187;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;05/08/2020;22299;195;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;06/08/2020;23280;202;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;07/08/2020;24166;208;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;08/08/2020;24961;215;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;09/08/2020;25805;223;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;10/08/2020;26800;229;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;11/08/2020;27938;238;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;12/08/2020;29088;247;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;13/08/2020;30369;259;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;14/08/2020;31381;266;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;15/08/2020;32607;276;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;16/08/2020;33755;281;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;17/08/2020;34802;288;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;18/08/2020;35697;297;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;19/08/2020;36868;303;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;20/08/2020;37567;311;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;21/08/2020;38219;317;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;22/08/2020;38957;323;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;23/08/2020;39564;329;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;24/08/2020;40338;337;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;25/08/2020;41158;343;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;26/08/2020;41965;351;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;27/08/2020;42898;358;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;28/08/2020;43879;366;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;29/08/2020;44946;375;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;30/08/2020;45868;381;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;31/08/2020;46728;386;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;01/09/2020;47756;391;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;02/09/2020;48883;398;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;03/09/2020;49877;402;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;04/09/2020;50973;412;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;05/09/2020;52165;420;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;06/09/2020;53289;428;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;07/09/2020;54350;436;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;08/09/2020;55563;444;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;09/09/2020;56751;452;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;10/09/2020;57823;460;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;11/09/2020;58663;468;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;12/09/2020;59630;477;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;13/09/2020;60540;485;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;14/09/2020;61569;494;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;15/09/2020;62655;502;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;16/09/2020;63416;511;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;17/09/2020;64284;520;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;18/09/2020;65174;530;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;19/09/2020;65949;539;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;20/09/2020;66656;547;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;21/09/2020;67443;555;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;22/09/2020;68453;564;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;23/09/2020;69439;574;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;24/09/2020;70406;581;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;25/09/2020;71273;591;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;26/09/2020;71940;600;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;27/09/2020;72691;606;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;28/09/2020;73528;614;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;29/09/2020;74363;621;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;30/09/2020;75122;628;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;01/10/2020;76029;635;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;02/10/2020;76820;643;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;03/10/2020;77646;649;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;04/10/2020;78434;653;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;05/10/2020;79117;658;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;06/10/2020;79796;665;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;07/10/2020;80404;671;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;08/10/2020;81019;678;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;09/10/2020;81696;684;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;10/10/2020;82453;691;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;11/10/2020;83137;697;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;12/10/2020;83756;704;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;13/10/2020;84391;710;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;14/10/2020;85005;714;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;15/10/2020;85469;720;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;16/10/2020;85758;725;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;17/10/2020;86289;731;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;18/10/2020;86636;736;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;19/10/2020;86636;736;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;20/10/2020;87644;747;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;21/10/2020;88035;753;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;22/10/2020;88416;759;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;23/10/2020;88718;764;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;24/10/2020;89142;770;;;;28435943;6,614;3,915;204,85;6,47;;
South America;Venezuela;25/10/2020;89565;773;;;;28435943;6,614;3,915;204,85;6,47;;
